sample,area (training),area (reconstruction),perimeter (training),perimeter (reconstruction),complexity (training),complexity (reconstruction)
494,614.5,429.0,93.8406195640564,77.25483417510986,1.140381023109457,1.1070931741919887
495,5.0,187.5,10.828427076339722,53.21320295333862,1.866168626502612,1.2017874502040997
496,280.5,166.5,68.87005722522736,50.870057106018066,1.345606753283503,1.2368024830045972
497,170.0,79.5,53.455843448638916,33.899494767189026,1.3376164079688684,1.1502955998300117
498,721.0,538.0,105.25483322143555,88.76955151557922,1.2227536450382452,1.165563427182267
499,582.0,408.5,124.56854104995728,77.69848430156708,2.121699662740301,1.1760429124398757
500,5.0,181.0,10.828427076339722,52.284270882606506,1.866168626502612,1.2018594240331792
501,698.5,516.5,103.8406195640564,86.04163002967834,1.228452212626503,1.140609721619918
502,681.5,473.0,103.49747383594513,83.1126983165741,1.2507881991871241,1.1621542097288309
503,617.5,456.5,95.49747371673584,84.52691125869751,1.1752680771578916,1.2454874422656093
504,329.0,194.0,69.94112455844879,52.28427064418793,1.1832035385637194,1.1213224420930563
505,651.0,480.0,100.08326017856598,84.28427052497864,1.2244245683704094,1.1777197642442971
506,710.5,490.0,102.66904664039612,84.2842708826065,1.1806063432241216,1.1536846768052555
507,284.0,145.0,64.76955258846283,44.28427076339722,1.175475522606024,1.0762697367818759
508,668.5,468.0,98.32590103149414,81.94112467765808,1.1508655605988876,1.1416898077592423
509,585.5,403.5,91.8406195640564,75.84062004089355,1.1463912069241573,1.1343585448366977
510,773.0,568.0,107.25483286380768,89.94112491607666,1.1842526983661203,1.1333353378570337
511,169.5,42.5,51.69848394393921,30.727921962738037,1.254804445564954,1.7679402704327782
512,728.0,570.0,106.76955199241638,93.25483310222626,1.2461020127244304,1.2141098391365557
513,366.5,255.0,76.18376576900482,61.25483441352844,1.2602045088347062,1.170929360710024
514,718.5,501.0,101.49747431278229,85.4558435678482,1.14096897177164,1.1599411116626883
515,701.0,521.0,106.42640626430511,87.59797954559326,1.2857925730537498,1.1720350273598252
516,687.5,485.0,104.32590103149414,85.254833817482,1.2598003423051216,1.1925769792751668
517,356.5,193.0,74.18376529216766,54.97056233882904,1.2284241540904337,1.2459286900287414
518,551.0,402.5,91.25483310222626,77.84062004089355,1.2026805496972097,1.1979448493443883
519,781.0,585.5,107.25483310222626,93.84061992168427,1.1721220741444927,1.1968644646319464
520,343.5,172.0,74.1837660074234,50.284271478652954,1.2749147580147273,1.169838779607548
521,530.0,371.0,87.5979790687561,72.7695517539978,1.1521325332199461,1.1358359907951956
522,151.0,38.5,49.11269783973694,27.899494767189026,1.2711616183764363,1.6088741869881613
523,291.0,170.5,74.42640590667725,56.5269113779068,1.5147858560084386,1.4913386224493679
524,755.5,503.5,115.63960838317871,89.15432846546173,1.4085390501256452,1.2562484165407728
525,423.5,233.0,80.5269113779068,59.31370806694031,1.2184811226974164,1.201556965975524
526,505.5,342.5,87.84061992168427,73.01219236850739,1.214674068996233,1.238569379343407
527,377.0,187.0,96.08325982093811,55.455843806266785,1.9486966731360669,1.3087092290980502
528,462.5,272.5,83.01219260692596,62.52691090106964,1.1856654615003102,1.1417146551893955
529,710.0,514.5,102.08326005935669,87.01219320297241,1.167994638189947,1.1710218209991945
530,638.5,423.0,98.66904675960541,77.25483393669128,1.2133639830479106,1.1227966165411118
531,466.5,270.0,83.01219236850739,62.76955187320709,1.175498977050278,1.1612465268452619
532,209.0,109.0,59.11269772052765,40.97056233882904,1.3304709890221729,1.225483555117719
533,6.0,593.0,13.656854152679443,92.28427135944366,2.4736612645399165,1.1428541711702627
534,733.0,572.0,104.91168773174286,92.08326053619385,1.1949064588680296,1.1796562811257452
535,682.0,477.5,102.42640590667725,82.52691102027893,1.2241358840111454,1.1350315657522232
536,691.5,461.0,101.1543276309967,79.59798002243042,1.1775161895538209,1.0936876396482167
537,584.5,424.0,95.35533845424652,77.94112467765808,1.2379287363111864,1.1401385128212884
538,508.5,343.0,87.8406195640564,72.42640602588654,1.207507840467772,1.216998059957855
539,597.0,404.5,94.42640614509583,77.35533833503723,1.188509688831025,1.177205249230259
540,600.0,436.5,93.59797883033752,79.01219296455383,1.1619082271208692,1.1381358919237317
541,226.5,81.0,59.21320283412933,37.65685415267944,1.231853423806367,1.3931349566582918
542,290.0,186.5,69.11269772052765,54.041630148887634,1.310713669922134,1.2461438590671337
543,598.0,423.0,96.91168689727783,77.25483465194702,1.2498021239690258,1.1227966373317002
544,506.5,366.0,88.66904628276825,74.08326017856598,1.2352497105270253,1.1932988517534167
545,618.5,454.0,96.66904640197754,79.59797942638397,1.2023344777948735,1.1105506482970615
546,251.0,116.5,63.94112491607666,42.72792160511017,1.2962147514312183,1.2470611418004514
547,495.5,330.0,88.18376553058624,71.4558436870575,1.2488887586483683,1.231265466190834
548,498.5,340.0,89.69848430156708,71.79898953437805,1.2843848742275121,1.2065571105141375
549,354.0,184.0,75.25483310222626,52.28427052497864,1.273079918901134,1.1822638737721556
550,672.5,515.0,104.66904675960541,86.62741649150848,1.2963861580423561,1.1595610851209237
551,217.0,117.5,59.11269772052765,43.69848430156708,1.28142136730707,1.293257532163081
552,619.0,443.5,98.08326005935669,79.01219344139099,1.236770938413682,1.1201720920428915
553,438.5,237.5,79.84061968326569,59.21320307254791,1.1568267870207636,1.1747991694274376
554,672.5,467.5,100.32590103149414,81.35533881187439,1.1910335219521095,1.1266282500850926
555,756.5,587.0,108.66904664039612,93.4558436870575,1.2422039834613363,1.1840361435338125
556,553.0,418.0,94.76955211162567,77.94112467765808,1.292416996941118,1.15650413740724
557,635.5,455.0,99.1543276309967,80.76955246925354,1.2311130329621252,1.1409696503391697
558,744.5,568.0,103.154327750206,90.91168642044067,1.1373662584754767,1.1579271269917228
559,228.5,85.5,61.21320307254791,35.899494886398315,1.3049508120603968,1.1995012289451898
560,418.0,224.0,79.94112467765808,58.97056233882904,1.2166183489176843,1.235414391086364
561,542.5,345.0,89.49747431278229,73.94112455844879,1.1749298896624443,1.261081468196322
562,273.0,167.0,65.94112479686737,51.45584440231323,1.2674773019737553,1.261662177287225
563,326.0,205.0,72.28427076339722,56.28427064418793,1.2754403255687206,1.2297316770082733
564,119.0,37.5,43.79898929595947,25.071067690849304,1.2828366301652818,1.3338424263691329
565,267.5,132.5,65.21320295333862,45.071067690849304,1.2651365767072826,1.2200284274643403
566,444.0,285.5,81.25483357906342,64.52691197395325,1.1833291858374206,1.1605551605461046
567,595.0,414.0,97.25483322143555,77.59797954559326,1.265014655999125,1.1574190384387069
568,313.0,178.5,71.11269783973694,53.21320307254791,1.285701375265437,1.2623817810805005
569,610.5,433.5,96.6690468788147,77.84062051773071,1.2180898965641915,1.1122786799735134
570,66.0,15.0,38.9705628156662,18.485281229019165,1.8311315957056238,1.812804628068042
571,448.0,291.5,83.5979790687561,67.69848442077637,1.2413769568229798,1.2511502562514096
572,315.5,188.0,71.35533833503723,52.28427052497864,1.2842326639172454,1.157109323266365
573,432.0,251.5,81.94112479686737,62.04163074493408,1.2368306286712356,1.217919420866711
574,698.5,486.5,99.84061932563782,82.52691185474396,1.1356336645475555,1.114034087578669
575,667.0,539.5,100.76955211162567,90.18376553058624,1.2114987171261073,1.1996523710208515
576,501.0,313.0,88.91168713569641,67.11269783973694,1.2556543704223744,1.1451310558838308
577,587.0,397.0,94.91168701648712,77.59797966480255,1.221213004760213,1.2069810664631524
578,499.0,382.0,89.25483298301697,76.42640578746796,1.2704368247243414,1.2167844327954018
579,695.0,502.0,105.74011421203613,86.76955187320709,1.2802208080231872,1.193496439859569
580,570.0,428.0,93.25483286380768,79.59797894954681,1.214109832928484,1.1780139913226553
581,739.0,549.5,107.25483298301697,90.18376612663269,1.2387379402867793,1.1778206782910254
582,329.5,209.0,72.66904604434967,54.62741661071777,1.2753624767766074,1.1362271837121147
583,420.5,253.0,79.35533845424652,60.28427064418793,1.191726049099992,1.1430826596711836
584,6.0,330.0,15.656854152679443,71.11269783973694,3.251231527398552,1.2194682741153995
585,678.5,489.5,101.01219236850739,83.69848430156708,1.1967071291334126,1.1388659975309456
586,677.0,480.5,106.08326053619385,84.87005770206451,1.3228030465168235,1.1929046702753885
587,418.0,214.5,80.08326017856598,58.5269113779068,1.2209484953686482,1.2707907680224881
588,413.0,228.5,79.25483274459839,58.041629910469055,1.2102959831568774,1.1732299227225167
589,285.5,167.0,66.52691173553467,48.97056233882904,1.2336124683149583,1.1427305738120137
590,382.0,216.5,75.59797883033752,56.3847758769989,1.1905486365359952,1.1685732815100969
591,337.0,195.0,72.42640590667725,54.97056233882904,1.2386656771258646,1.233149934233575
592,717.5,535.0,106.66904640197754,89.94112515449524,1.2619584494205842,1.203242009935805
593,419.5,248.0,89.01219260692596,62.62741661071777,1.5029937298242675,1.2585412364123427
594,311.5,175.0,70.18376588821411,53.45584416389465,1.2583614939396446,1.299398831085332
595,5.0,581.0,10.828427076339722,89.94112539291382,1.866168626502612,1.1079767275878076
596,345.5,201.0,72.18376541137695,52.28427076339722,1.2001102642608188,1.0822714167066128
597,193.0,84.0,57.11269807815552,36.97056245803833,1.3449253562649452,1.29486044862003
598,5.0,173.5,10.828427076339722,50.870057225227356,1.866168626502612,1.1869026765729696
599,607.0,439.5,94.91168689727783,79.01219284534454,1.1809753410107242,1.130367042834199
600,339.5,189.0,73.8406195640564,54.627416253089905,1.2780299204436776,1.256462848076907
601,125.5,,93.35533845424652,,5.526176169957642,
602,618.5,441.0,95.01219260692596,79.59798049926758,1.1614729851737673,1.1432879998154137
603,607.5,420.5,93.49747383594513,77.01219308376312,1.1451005091612712,1.122388266402727
604,217.0,99.5,57.11269772052765,38.041630029678345,1.1961778364441473,1.1574048298994704
605,269.5,121.0,67.35533833503723,50.62741672992706,1.3396008377089532,1.685684532011274
606,625.5,427.5,95.49747347831726,77.01219260692596,1.1602366651019973,1.1040099653282223
607,455.5,308.0,85.49747395515442,67.94112491607666,1.2770512362146396,1.1926276835810738
608,378.0,232.5,75.5979790687561,58.52691113948822,1.2031470423951136,1.1724069570752305
609,198.5,74.5,55.899494767189026,34.72792172431946,1.2526951332296021,1.288224193363854
610,511.5,340.0,89.01219284534454,71.11269795894623,1.2326605533507171,1.1836015641390736
611,510.5,353.0,87.0121922492981,72.42640590667725,1.1801972844215525,1.1825221903439556
612,435.5,265.0,83.01219260692596,62.627416372299194,1.2591739975749565,1.1778046198257837
613,542.0,369.0,92.56854140758514,75.59797883033752,1.2581073244790777,1.2324920844356373
614,423.0,254.5,80.08326005935669,62.041630148887634,1.2065164764650014,1.2035627837425416
615,688.0,508.0,100.42640566825867,86.28427064418793,1.1665343624486717,1.1662447144062713
616,373.0,247.0,76.4264063835144,60.28427052497864,1.2461438621392442,1.1708498451540534
617,373.5,202.5,77.49747383594513,54.04163038730621,1.2796011512441814,1.1476831198353428
618,459.5,279.0,82.66904628276825,65.11269783973694,1.1835605337686894,1.2092533876952294
619,572.0,417.5,93.59797894954681,77.01219236850739,1.2187848567278536,1.1304533107917347
620,629.5,443.5,96.81118249893188,79.01219344139099,1.1848011067957112,1.1201720920428915
621,618.0,442.0,94.91168737411499,78.42640662193298,1.1599547559813133,1.1073693532973379
622,581.5,426.5,95.01219236850739,77.84061992168427,1.2353758172393643,1.1305341157896034
623,420.0,226.0,80.76955211162567,58.284271359443665,1.2360504435882411,1.1961466818161308
624,423.0,285.0,81.94112479686737,62.62741672992706,1.2631461739621128,1.0951516765560532
625,465.5,309.5,84.18376541137695,67.69848418235779,1.2115103955299815,1.1783854511419494
626,795.5,618.0,107.84061968326569,93.25483310222626,1.163361538277509,1.119810045805561
627,159.0,65.0,54.284271121025085,32.1421355009079,1.4748268428294198,1.2648127490590035
628,150.5,46.5,54.041629910469055,27.899494647979736,1.5442247685407575,1.3320786165529923
629,271.5,120.5,68.5269113779068,44.38477611541748,1.3763935152573483,1.300981605662393
630,197.0,69.0,56.28427052497864,32.1421355009079,1.2796700138011612,1.1914902708526844
631,633.5,449.0,97.49747359752655,79.59797930717468,1.1940712480994489,1.1229175786562886
632,544.5,401.0,90.18376541137695,76.76955235004425,1.1886362763172003,1.1695634286416972
633,399.5,248.0,78.18376541137695,59.11269772052765,1.2176052659199137,1.1212436963936863
634,684.0,577.5,100.56854164600372,91.49747347831726,1.1766799113761923,1.1536029328806736
635,143.0,49.0,51.11269748210907,27.656854152679443,1.4538235567225612,1.2422231397351307
636,672.0,464.0,103.25483334064484,81.94112491607666,1.2625298153791331,1.1515319679754783
637,265.5,152.5,64.52691113948822,46.870057106018066,1.247979245823515,1.1463342215727312
638,605.0,437.0,98.08326041698456,79.59797894954681,1.2653904404310679,1.153752833606628
639,200.0,98.5,55.455843687057495,42.38477575778961,1.2236431239459282,1.4513551058116105
640,178.5,47.5,54.18376564979553,28.727921962738037,1.308851225587194,1.3826267376200698
641,316.5,172.5,87.01219260692596,51.698484897613525,1.9036041663500276,1.2329818050443946
642,490.0,302.0,84.42640590667725,65.94112539291382,1.157579051467685,1.1457659261399233
643,535.0,363.0,89.25483274459839,71.59797954559326,1.1849494806553784,1.1237896936020082
644,727.0,500.0,102.91168701648712,85.45584344863892,1.159271396341271,1.1622609906433494
645,736.0,515.0,106.08326017856598,86.62741672992706,1.2167631201818163,1.1595610915036816
646,284.0,150.0,68.42640578746796,45.455843567848206,1.3119559485781818,1.0961710308006094
647,523.0,362.0,88.42640578746796,75.11269783973694,1.1897409032434623,1.240247291475124
648,591.0,424.0,93.25483274459839,79.59797930717468,1.17096887140429,1.1891273415487584
649,282.5,132.0,65.84061968326569,46.28427052497864,1.2211232586975052,1.291466220831101
650,488.0,291.0,84.76955199241638,65.11269807815552,1.17179081582586,1.1593872771055072
651,509.5,355.5,90.18376529216766,72.18376517295837,1.2702894028335263,1.166351880627466
652,504.0,348.0,86.08326029777527,70.76955211162567,1.1700300435932218,1.1452591918471824
653,337.5,196.5,70.1837648153305,53.21320331096649,1.161421017416265,1.1467437656085022
654,442.0,279.0,80.08326077461243,65.11269795894623,1.1546526666540555,1.2092533921230673
655,791.0,591.0,107.2548326253891,93.25483322143555,1.1573038328282848,1.1709688833792506
656,418.0,266.5,82.76955187320709,64.38477611541748,1.3042326315604802,1.2378251498559594
657,790.0,586.0,112.0832599401474,96.76955211162567,1.2654487248060131,1.2716569872712669
658,121.0,51.5,46.62741661071777,28.242640614509583,1.4298401034651593,1.2325186691794838
659,581.5,416.5,96.18376541137695,77.01219308376312,1.2660299118513032,1.1331675054558144
660,787.0,623.5,110.08326053619385,95.0121922492981,1.225343841437341,1.1521588386881283
661,200.5,89.0,56.52691113948822,38.97056245803833,1.2681956757240676,1.3579177876228676
662,367.5,240.0,75.69848418235779,59.45584332942963,1.2408153537060675,1.1721089480596059
663,720.5,497.0,105.01219248771667,87.45584380626678,1.217967227711471,1.224648390317037
664,422.5,233.0,79.35533845424652,59.31370806694031,1.1860847423586902,1.201556965975524
665,218.5,101.0,58.87005698680878,38.627416491508484,1.262198347059943,1.1756013788886104
666,236.0,132.0,62.76955187320709,43.455843925476074,1.3285447552890708,1.1384463832366327
667,385.5,254.5,76.5269113779068,62.041630029678345,1.2089104306516825,1.2035627791173935
668,607.0,451.0,97.25483310222626,79.59797990322113,1.240006125987295,1.11793791655795
669,630.0,452.0,106.22539627552032,82.91168773174286,1.4253000695739855,1.2102726313824321
670,433.0,284.0,80.08326029777527,65.5979791879654,1.1786523616246987,1.2057373586585207
671,638.0,431.0,96.91168808937073,79.59797978401184,1.1714446528531153,1.169814382499868
672,528.5,326.0,95.49747407436371,77.11269891262054,1.3731845659045347,1.451524407570125
673,388.5,236.5,78.18376553058624,60.870057463645935,1.2520805797126549,1.246712788487842
674,565.0,387.5,94.91168785095215,79.01219248771667,1.268764683892732,1.2820549956861813
675,394.0,233.0,77.25483274459839,59.11269783973694,1.2054389698972734,1.1934267717904055
676,788.5,557.5,107.49747383594513,88.18376588821411,1.1662320044702845,1.1099988967345857
677,406.0,241.0,78.76955187320709,60.284271121025085,1.216132379961892,1.1999996575595122
678,570.0,396.0,93.25483345985413,75.5979791879654,1.214109848448663,1.1484585440900361
679,468.0,302.0,84.08326005935669,67.59797966480255,1.2021630253822055,1.2040669210744679
680,522.0,365.0,88.56854212284088,73.25483322143555,1.1958552791866492,1.1699568361848791
681,591.5,416.0,97.3553386926651,77.11269760131836,1.275131372586064,1.1374926460923636
682,365.5,214.0,73.35533809661865,55.79898941516876,1.171564493003014,1.157787961390265
683,596.0,405.0,94.0832599401474,74.9116883277893,1.1818669562847794,1.102641370689912
684,435.0,298.0,79.5979791879654,65.94112467765808,1.159057451279267,1.1611453093548687
685,726.0,522.0,105.25483298301697,86.62741672992706,1.214332471182683,1.1440114216942454
686,640.0,438.5,96.91168749332428,79.01219344139099,1.1677838739482538,1.1329448639019895
687,280.0,159.5,64.76955199241638,49.55634891986847,1.1922680081279606,1.2252594274739033
688,751.5,591.0,107.49747383594513,93.25483310222626,1.2236512781434723,1.1709688803855107
689,447.0,279.0,82.7695517539978,63.79898953437805,1.2196179830467895,1.1609500466184628
690,393.0,240.0,77.11269772052765,60.485281229019165,1.2040634662530865,1.2130488844743577
691,449.0,286.5,82.4264063835144,65.35533857345581,1.204138734311158,1.1863904643957799
692,192.5,103.5,56.041630268096924,40.38477611541748,1.298317536661542,1.2539642218344966
693,694.0,474.0,100.42640590667725,83.11269819736481,1.1564490564487258,1.1597024042718582
694,264.0,124.5,63.597978949546814,44.52691149711609,1.2191940607679506,1.267260590465021
695,6.0,266.5,11.656854152679443,65.01219308376312,1.802194297075878,1.262067420012843
696,770.0,563.0,109.74011397361755,90.76955211162567,1.2446012264889554,1.1645606894502532
697,709.0,512.5,104.91168713569641,86.04163002967834,1.2353546183327937,1.149512041398415
698,409.5,245.0,85.35533809661865,60.28427064418793,1.4157859682985765,1.1804078077420794
699,395.5,245.5,77.84061980247498,59.698484659194946,1.2191474055813285,1.1552214772234024
700,429.5,285.0,87.35533821582794,70.6274163722992,1.4138582386880916,1.3928101247108036
701,734.5,520.0,104.18376553058624,86.62741649150848,1.1759759395240588,1.1484114593024535
702,536.5,400.0,89.84061968326569,75.59797883033752,1.197197737342624,1.1369739478918754
703,504.5,382.0,86.6690468788147,74.91168773174286,1.184832631238015,1.1690307539869416
704,673.5,487.0,101.84061932563782,84.28427112102509,1.2254471874487218,1.160791570498529
705,378.5,211.5,76.18376541137695,54.041630029678345,1.2202508537692833,1.0988455257243603
706,517.0,339.0,89.59797894954681,73.11269783973694,1.23565155423625,1.254804469321105
707,228.0,107.0,59.94112479686737,41.11269795894623,1.254021739595278,1.2570666756600102
708,634.5,447.0,96.66904664039612,79.5979791879654,1.1720155684543485,1.1279418150033138
709,565.5,426.5,91.8406194448471,78.18376576900482,1.1869355436103008,1.1405235830834421
710,651.5,451.5,97.84061968326569,81.35533928871155,1.1692681104643199,1.16655307439406
711,637.5,454.0,97.49747347831726,79.59797978401184,1.1865790334450286,1.1105506582763065
712,604.0,433.0,94.08326041698456,77.25483465194702,1.166213101135431,1.0968659990561411
713,506.5,334.0,86.18376553058624,73.11269795894623,1.1669751735975347,1.2735889715179738
714,268.5,159.5,66.18376553058624,50.041630148887634,1.2982214825929843,1.2493736612977913
715,205.5,75.5,57.012192487716675,37.55634903907776,1.2586755478334233,1.4866540475635213
716,248.0,118.5,63.11269748210907,41.69848453998566,1.2781209113806562,1.1676490458496158
717,629.0,451.5,96.91168713569641,80.18376588821411,1.1882061586817798,1.1331966449079298
718,623.0,436.5,98.42640626430511,78.18376541137695,1.2374434074315506,1.114394739370001
719,733.5,539.5,105.01219260692596,88.3847758769989,1.1963808991935716,1.152268307285419
720,623.0,420.5,100.08326041698456,82.18376564979553,1.279454892145819,1.2781923361171832
721,303.0,160.5,67.59797894954681,49.69848442077637,1.200093077456676,1.2246201161435568
722,270.0,121.5,63.455843448638916,44.72792196273804,1.1867783471454678,1.3103016898334456
723,422.0,278.0,79.11269772052765,65.4558435678482,1.1802393036928744,1.2264283710905397
724,413.5,257.5,79.84061980247498,60.870057106018066,1.2267679507216462,1.1450391107291569
725,449.5,300.0,86.66904640197754,68.42640554904938,1.3298065759336568,1.2419849559990994
726,6.0,430.5,15.656854152679443,79.01219296455383,3.251231527398552,1.1539984130655259
727,672.0,473.5,100.08326041698456,82.52691161632538,1.1861613062601863,1.1446200221235436
728,764.0,561.0,107.25483286380768,89.94112467765808,1.1982033191583914,1.1474767709267997
729,513.5,357.0,87.01219260692596,71.5979791879654,1.1733022758515748,1.1426769039280051
730,632.5,431.0,97.49747359752655,79.59797894954681,1.1959591077802383,1.1698143579723816
731,689.5,470.0,103.49747383594513,85.254833817482,1.236275790784663,1.2306379466988422
732,280.5,169.0,65.69848418235779,49.112698554992676,1.2245258831362413,1.1357716566015317
733,668.5,473.0,101.49747323989868,81.9411256313324,1.2263069392471948,1.1296212314344858
734,412.0,271.0,79.59797883033752,62.627416491508484,1.22376210382501,1.1517277691588446
735,225.0,119.5,59.455843687057495,42.52691161632538,1.2502495596374559,1.2043422433068496
736,509.5,338.5,87.35533833503723,71.35533857345581,1.1918589110380886,1.196973140837532
737,448.5,275.0,80.5269113779068,64.97056221961975,1.150561327675264,1.2214921829277454
738,310.5,156.0,68.18376541137695,48.627416372299194,1.191490252953373,1.2062238989402463
739,192.0,96.0,56.28427076339722,37.65685415267944,1.3129947648675169,1.1754576196804336
740,416.5,249.0,79.01219284534454,60.28427064418793,1.192788272090349,1.16144543332052
741,424.0,235.0,81.11269783973694,59.31370830535889,1.2348152155439183,1.1913309588212133
742,374.5,200.5,75.8406194448471,55.21320307254791,1.2221993742245203,1.2099338973693308
743,4.0,216.5,8.0,56.041629791259766,1.2732395447351628,1.1543931711514643
744,601.0,438.5,94.08325982093811,82.18376517295837,1.1720344495186532,1.2257237653369855
745,400.0,224.0,79.59797883033752,60.28427076339722,1.2604749669397601,1.2910710448239628
746,512.0,350.0,90.42640614509583,71.45584380626678,1.2708980597485886,1.1609074434248252
747,387.0,243.0,86.42640614509583,62.627416491508484,1.5359323205165454,1.284437141736818
748,388.0,232.0,75.59797883033752,57.9411256313324,1.172138090610181,1.151531989643122
749,375.0,217.0,76.76955211162567,54.62741684913635,1.2506531519260315,1.0943386334962968
750,687.0,518.0,100.91168713569641,86.42640590667725,1.1795499411348762,1.1475015535915258
751,747.0,565.0,104.91168737411499,89.94112479686737,1.1725119523144267,1.1393530445953362
752,435.0,255.5,81.25483298301697,62.041629910469055,1.2078118409279943,1.1988521569795556
753,722.5,513.0,102.66904711723328,84.28427052497864,1.1609976673389537,1.1019600133279972
754,623.5,443.5,95.84062004089355,79.0121933221817,1.172338176091798,1.1201720886627824
755,187.0,84.5,53.94112491607666,37.2132031917572,1.2381935229482943,1.3041499696649386
756,367.5,209.0,75.84061968326569,54.62741661071777,1.2454793701357625,1.1362271837121147
757,234.0,118.0,61.94112491607666,43.79898953437805,1.3047654713714516,1.2937081411156175
758,433.0,225.0,81.11269760131836,56.97056269645691,1.2091493032627247,1.1479121055374528
759,713.5,520.5,104.18376576900482,86.04163014888763,1.2105877106289078,1.1318442321789313
760,721.0,481.5,102.9116872549057,83.35533857345581,1.168918597843466,1.1483140649546344
761,501.5,351.5,86.18376541137695,73.35533833503723,1.178610017531423,1.218227098082806
762,533.0,381.5,87.59797894954681,75.49747347831726,1.145647731603372,1.1889413460090457
763,178.5,78.0,54.52691185474396,35.3137081861496,1.3254816494391015,1.2722784793031379
764,571.5,412.0,93.15432798862457,76.42640614509583,1.2083144680607292,1.1281836351405348
765,491.5,316.0,83.84061968326569,68.28427064418793,1.1380872894848162,1.1742062923590102
766,236.5,128.5,60.041630029678345,44.38477611541748,1.2130087652353345,1.2199866418857461
767,408.0,263.5,79.11269783973694,62.041630029678345,1.2207377148514174,1.1624543729995318
768,265.5,145.0,65.8406195640564,48.28427064418793,1.2993119372236073,1.2794799505853804
769,679.0,500.0,101.25483322143555,85.4558435678482,1.201577775627823,1.1622609938860138
770,37.5,3.0,33.899494767189026,6.828427076339722,2.438626671639625,1.2368306322699583
771,569.5,413.5,94.32590067386627,77.84061980247498,1.2432496026404212,1.166076901831718
772,6.0,432.5,11.656854152679443,79.01219296455383,1.802194297075878,1.14866200421898
773,396.0,221.0,76.76955187320709,56.97056233882904,1.1843306289373816,1.168688780557749
774,364.0,208.5,73.59797883033752,54.041630029678345,1.184187651114628,1.1146562527132
775,928.0,686.0,133.1959592103958,102.22539710998535,1.521332906886134,1.2122261069333014
776,744.0,544.5,108.42640602588654,90.18376553058624,1.2574401569186957,1.1886362794595948
777,522.5,355.0,94.18376553058624,74.28427076339722,1.3510018411364932,1.2369595887920055
778,537.5,394.0,88.66904628276825,76.4264065027237,1.1640074016408155,1.1797250305278097
779,465.0,321.5,82.76955199241638,70.5269113779068,1.1724069711024656,1.2311724498904575
780,569.0,413.0,93.25483345985413,76.76955258846283,1.2162436091664992,1.1355809631922014
781,717.0,521.0,104.91168701648712,87.59797990322113,1.2215710214888253,1.1720350369297352
782,564.5,409.0,91.84061980247498,77.2548336982727,1.1890381844801274,1.1612297453922182
783,784.0,509.5,140.71067714691162,88.5269113779068,2.009685871403516,1.2240427117233197
784,417.5,209.0,80.52691125869751,54.62741661071777,1.235992224992908,1.1362271837121147
785,481.5,300.0,84.18376564979553,65.94112551212311,1.1712525281694728,1.153404369817804
786,336.5,173.5,72.66904604434967,52.38477599620819,1.2488319051943302,1.2586379988573035
787,566.0,376.0,103.25483310222626,77.11269843578339,1.498975321584314,1.2585025292970786
788,716.0,489.0,102.9116872549057,83.11269772052765,1.1770814372138811,1.1241286979905027
789,538.5,356.0,90.18376529216766,73.11269795894623,1.2018801313717395,1.1948840350758518
790,772.5,596.5,106.66904664039612,92.66904640197754,1.1721102802678047,1.145642393538049
791,459.0,293.0,82.42640602588654,67.11269783973694,1.1779047647366967,1.2232969982649797
792,762.5,546.0,105.49747455120087,89.94112491607666,1.1615406541097708,1.1790008642908336
793,292.0,160.5,67.11269772052765,48.3847758769989,1.2274863671860505,1.1607336277772733
794,201.5,69.0,60.38477599620819,35.313708424568176,1.4400249097823745,1.4382278655889986
795,480.0,375.0,84.08326053619385,73.25483357906342,1.1721089630417378,1.1387579983387128
796,418.0,251.0,81.59797894954681,60.284271001815796,1.2675720617037565,1.1521909017055147
797,403.5,209.0,81.35533845424652,54.62741661071777,1.3053251605555831,1.1362271837121147
798,615.0,450.0,96.0832599401474,79.59797990322113,1.1945669066589604,1.12042222303919
799,684.0,491.0,102.42640614509583,83.11269795894623,1.2205565450032483,1.1195497687802611
800,422.5,275.0,81.01219248771667,62.627416491508484,1.236130136597576,1.1349753652438066
801,770.0,529.5,123.39696860313416,87.01219272613525,1.573650892934924,1.1378483858369104
802,118.0,69.0,44.627416491508484,32.1421355009079,1.3431101176640814,1.1914902708526844
803,284.0,159.0,67.59797871112823,48.284270882606506,1.280380985578641,1.166821350107237
804,655.0,452.5,99.25483298301697,81.35533821582794,1.196884276844165,1.1639750258499653
805,688.5,483.0,102.32590103149414,83.11269795894623,1.2102005512528664,1.1380930361720667
806,610.0,422.0,96.91168677806854,76.42640590667725,1.2252158496636008,1.1014494189048871
807,475.0,308.0,85.59797894954681,67.11269783973694,1.2275057855187803,1.1637208457520747
808,348.0,198.0,73.94112467765808,53.79898965358734,1.2502100802603378,1.1632503317940246
809,634.5,451.0,97.49747407436371,79.59797990322113,1.1921893507804264,1.11793791655795
810,649.5,457.0,104.3259003162384,79.59797859191895,1.333506887542228,1.1032603583271758
811,429.0,257.5,80.42640614509583,59.6984840631485,1.1998588776354282,1.1013858912431995
812,214.0,105.0,55.94112491607666,38.62741684913635,1.1636938878980225,1.1308165853938508
813,589.5,355.0,103.8406194448471,78.62741661071777,1.4555960450372694,1.3858294821767971
