sample,neighbor_cell_type,mean (training),mean (reconstruction)
574,tumor,7.591293833131802,7.4604810996563575
574,lymphocyte,0.020556227327690448,0.09965635738831616
575,tumor,7.520195838433293,7.443708609271523
575,lymphocyte,0.11015911872705018,0.1291390728476821
576,tumor,7.505766062602965,7.277486910994765
576,lymphocyte,0.03130148270181219,0.2905759162303665
577,tumor,7.448275862068965,7.3875
577,lymphocyte,0.11063218390804598,0.11666666666666667
578,tumor,7.401898734177215,7.342105263157895
578,lymphocyte,0.16930379746835442,0.1337719298245614
579,tumor,7.529550827423168,7.435294117647059
579,lymphocyte,0.08037825059101655,0.12100840336134454
580,tumor,7.541125541125541,7.376984126984127
580,lymphocyte,0.04329004329004329,0.0992063492063492
581,tumor,7.591274397244547,7.41471048513302
581,lymphocyte,0.013777267508610792,0.13928012519561817
582,tumor,7.3729216152019,7.220588235294118
582,lymphocyte,0.057007125890736345,0.08088235294117647
583,tumor,7.487758945386064,7.259016393442623
583,lymphocyte,0.05084745762711865,0.1180327868852459
584,tumor,7.392282958199357,7.315136476426799
584,lymphocyte,0.04501607717041801,0.18610421836228289
585,tumor,7.582608695652174,7.474605954465849
585,lymphocyte,0.034782608695652174,0.09281961471103327
586,tumor,7.559950556242274,7.420494699646643
586,lymphocyte,0.018541409147095178,0.07950530035335689
587,tumor,7.472061657032755,7.076388888888889
587,lymphocyte,0.03468208092485549,0.4756944444444444
588,tumor,7.499029126213593,7.256756756756757
588,lymphocyte,0.021359223300970873,0.22972972972972974
589,tumor,7.335164835164835,7.1909090909090905
589,lymphocyte,0.057692307692307696,0.1
590,tumor,7.333333333333333,7.274647887323944
590,lymphocyte,0.14743589743589744,0.035211267605633804
591,tumor,7.372997711670481,7.231343283582089
591,lymphocyte,0.07093821510297482,0.12686567164179105
592,tumor,7.519906323185012,7.4326923076923075
592,lymphocyte,0.10772833723653395,0.10897435897435898
593,tumor,7.433962264150943,7.191358024691358
593,lymphocyte,0.03207547169811321,0.2222222222222222
594,tumor,7.379134860050891,7.097872340425532
594,lymphocyte,0.020356234096692113,0.2553191489361702
595,tumor,7.561235356762514,7.520833333333333
595,lymphocyte,0.021299254526091587,0.04017857142857143
596,tumor,7.407239819004525,7.203125
596,lymphocyte,0.05656108597285068,0.09375
597,tumor,7.0,6.818181818181818
597,lymphocyte,0.2765151515151515,0.11363636363636363
598,tumor,7.292307692307692,7.078260869565217
598,lymphocyte,0.020512820512820513,0.26956521739130435
599,tumor,7.580110497237569,7.405714285714286
599,lymphocyte,0.011049723756906077,0.16952380952380952
600,tumor,7.35,7.151515151515151
600,lymphocyte,0.12272727272727273,0.22727272727272727
601,tumor,6.437209302325582,1.5
601,lymphocyte,0.037209302325581395,4.5
602,tumor,7.544607190412783,7.445283018867925
602,lymphocyte,0.07856191744340879,0.09245283018867924
603,tumor,7.54696132596685,7.424657534246576
603,lymphocyte,0.03314917127071823,0.07045009784735812
604,tumor,7.093525179856115,6.875
604,lymphocyte,0.2014388489208633,0.19444444444444445
605,tumor,7.149560117302053,6.824742268041237
605,lymphocyte,0.21994134897360704,0.34536082474226804
606,tumor,7.5720053835800805,7.41747572815534
606,lymphocyte,0.029609690444145357,0.0970873786407767
607,tumor,7.409252669039146,7.262599469496021
607,lymphocyte,0.09608540925266904,0.08753315649867374
608,tumor,7.227467811158799,7.22972972972973
608,lymphocyte,0.22746781115879827,0.09797297297297297
609,tumor,6.872586872586872,6.777777777777778
609,lymphocyte,0.3861003861003861,0.35714285714285715
610,tumor,7.488888888888889,7.322033898305085
610,lymphocyte,0.044444444444444446,0.10653753026634383
611,tumor,7.507154213036566,7.215419501133787
611,lymphocyte,0.033386327503974564,0.35374149659863946
612,tumor,7.491833030852995,7.2110091743119265
612,lymphocyte,0.036297640653357534,0.19877675840978593
613,tumor,7.387878787878788,7.344036697247707
613,lymphocyte,0.1590909090909091,0.14908256880733944
614,tumor,7.488636363636363,7.198776758409786
614,lymphocyte,0.03409090909090909,0.2691131498470948
615,tumor,7.557739557739557,7.483333333333333
615,lymphocyte,0.05528255528255528,0.09
616,tumor,7.420168067226891,7.254125412541254
616,lymphocyte,0.04831932773109244,0.08250825082508251
617,tumor,7.435789473684211,7.160583941605839
617,lymphocyte,0.035789473684210524,0.15328467153284672
618,tumor,7.475524475524476,7.286908077994429
618,lymphocyte,0.04195804195804196,0.17827298050139276
619,tumor,7.504322766570605,7.41948310139165
619,lymphocyte,0.059077809798270896,0.10337972166998012
620,tumor,7.485791610284168,7.425855513307985
620,lymphocyte,0.08525033829499323,0.07604562737642585
621,tumor,7.561569688768606,7.438330170777989
621,lymphocyte,0.035182679296346414,0.08538899430740038
622,tumor,7.405940594059406,7.4186046511627906
622,lymphocyte,0.1669024045261669,0.13372093023255813
623,tumor,7.380228136882129,7.21594684385382
623,lymphocyte,0.11026615969581749,0.23588039867109634
624,tumor,7.312621359223301,7.277310924369748
624,lymphocyte,0.17281553398058253,0.226890756302521
625,tumor,7.494809688581315,7.329787234042553
625,lymphocyte,0.02422145328719723,0.14361702127659576
626,tumor,7.619763694951665,7.50641940085592
626,lymphocyte,0.0,0.05991440798858773
627,tumor,7.0,6.722222222222222
627,lymphocyte,0.13513513513513514,0.2222222222222222
628,tumor,7.0311111111111115,6.4523809523809526
628,lymphocyte,0.14666666666666667,0.5
629,tumor,7.2457142857142856,6.943820224719101
629,lymphocyte,0.10571428571428572,0.37640449438202245
630,tumor,7.143911439114391,6.725663716814159
630,lymphocyte,0.12546125461254612,0.4336283185840708
631,tumor,7.562254259501966,7.437616387337058
631,lymphocyte,0.035386631716906945,0.12476722532588454
632,tumor,7.541033434650456,7.389121338912134
632,lymphocyte,0.028875379939209727,0.09623430962343096
633,tumor,7.36328125,7.245161290322581
633,lymphocyte,0.04296875,0.22580645161290322
634,tumor,7.414691943127962,7.476407914764079
634,lymphocyte,0.22748815165876776,0.091324200913242
635,tumor,6.854700854700854,6.673913043478261
635,lymphocyte,0.34615384615384615,0.32608695652173914
636,tumor,7.508771929824562,7.455210237659964
636,lymphocyte,0.09523809523809523,0.09323583180987204
637,tumor,7.285302593659942,7.01980198019802
637,lymphocyte,0.05187319884726225,0.2623762376237624
638,tumor,7.515068493150685,7.4147286821705425
638,lymphocyte,0.06027397260273973,0.16666666666666666
639,tumor,7.110320284697509,6.8671328671328675
639,lymphocyte,0.20284697508896798,0.03496503496503497
640,tumor,6.924242424242424,6.541666666666667
640,lymphocyte,0.14772727272727273,0.34375
641,tumor,7.206030150753769,7.081818181818182
641,lymphocyte,0.10552763819095477,0.1590909090909091
642,tumor,7.525876460767947,7.235294117647059
642,lymphocyte,0.02337228714524207,0.31283422459893045
643,tumor,7.547987616099071,7.305122494432071
643,lymphocyte,0.020123839009287926,0.15812917594654788
644,tumor,7.60609613130129,7.4352159468438535
644,lymphocyte,0.007033997655334115,0.18604651162790697
645,tumor,7.558589306029579,7.509060955518946
645,lymphocyte,0.055745164960182024,0.03459637561779242
646,tumor,7.278688524590164,7.1
646,lymphocyte,0.11475409836065574,0.12
647,tumor,7.490625,7.300884955752212
647,lymphocyte,0.059375,0.2168141592920354
648,tumor,7.559943582510578,7.366795366795367
648,lymphocyte,0.022566995768688293,0.1583011583011583
649,tumor,7.088319088319088,6.863157894736842
649,lymphocyte,0.301994301994302,0.49473684210526314
650,tumor,7.485519591141397,7.233695652173913
650,lymphocyte,0.04770017035775128,0.33695652173913043
651,tumor,7.378205128205129,7.310502283105023
651,lymphocyte,0.1842948717948718,0.2100456621004566
652,tumor,7.513776337115073,7.244755244755245
652,lymphocyte,0.04213938411669368,0.28438228438228436
653,tumor,7.3317422434367545,7.2153846153846155
653,lymphocyte,0.11694510739856802,0.16153846153846155
654,tumor,7.450909090909091,7.215116279069767
654,lymphocyte,0.06363636363636363,0.26453488372093026
655,tumor,7.615879828326181,7.426865671641791
655,lymphocyte,0.008583690987124463,0.16716417910447762
656,tumor,7.413084112149533,7.201166180758017
656,lymphocyte,0.08785046728971962,0.23323615160349853
657,tumor,7.6078006500541715,7.491827637444279
657,lymphocyte,0.014084507042253521,0.0713224368499257
658,tumor,6.766169154228856,6.723404255319149
658,lymphocyte,0.3383084577114428,0.1276595744680851
659,tumor,7.453237410071942,7.401174168297456
659,lymphocyte,0.10359712230215827,0.13111545988258316
660,tumor,7.598698481561822,7.512056737588653
660,lymphocyte,0.0227765726681128,0.05531914893617021
661,tumor,7.088235294117647,6.888888888888889
661,lymphocyte,0.19117647058823528,0.3402777777777778
662,tumor,7.425531914893617,7.254901960784314
662,lymphocyte,0.03829787234042553,0.13398692810457516
663,tumor,7.562281722933644,7.408637873754153
663,lymphocyte,0.05355064027939464,0.10963455149501661
664,tumor,7.479087452471483,7.294117647058823
664,lymphocyte,0.051330798479087454,0.1111111111111111
665,tumor,7.147766323024055,6.728476821192053
665,lymphocyte,0.1718213058419244,0.271523178807947
666,tumor,7.1645569620253164,6.9772727272727275
666,lymphocyte,0.15822784810126583,0.017045454545454544
667,tumor,7.317991631799163,7.26875
667,lymphocyte,0.16108786610878661,0.15625
668,tumor,7.454798331015299,7.442125237191651
668,lymphocyte,0.13073713490959665,0.020872865275142316
669,tumor,7.409395973154362,7.386407766990291
669,lymphocyte,0.15302013422818792,0.07572815533980583
670,tumor,7.437616387337058,7.251428571428572
670,lymphocyte,0.0670391061452514,0.15142857142857144
671,tumor,7.574803149606299,7.427450980392157
671,lymphocyte,0.030183727034120734,0.0803921568627451
672,tumor,7.477588871715611,7.24455205811138
672,lymphocyte,0.04945904173106646,0.1549636803874092
673,tumor,7.361344537815126,7.20265780730897
673,lymphocyte,0.11134453781512606,0.1893687707641196
674,tumor,7.525473071324599,7.3652173913043475
674,lymphocyte,0.027656477438136828,0.06304347826086956
675,tumor,7.475609756097561,7.178451178451178
675,lymphocyte,0.026422764227642278,0.2558922558922559
676,tumor,7.596548004314995,7.444108761329305
676,lymphocyte,0.04746494066882417,0.14652567975830816
677,tumor,7.209302325581396,7.261437908496732
677,lymphocyte,0.2693798449612403,0.08169934640522876
678,tumor,7.500729927007299,7.383333333333334
678,lymphocyte,0.06861313868613139,0.11666666666666667
679,tumor,7.488926746166951,7.227154046997389
679,lymphocyte,0.06473594548551959,0.2558746736292428
680,tumor,7.51188589540412,7.30593607305936
680,lymphocyte,0.042789223454833596,0.1598173515981735
681,tumor,7.551428571428572,7.417004048582996
681,lymphocyte,0.0,0.06680161943319839
682,tumor,7.436681222707423,7.222614840989399
682,lymphocyte,0.048034934497816595,0.19081272084805653
683,tumor,7.56145251396648,7.378600823045267
683,lymphocyte,0.009776536312849162,0.12962962962962962
684,tumor,7.4748603351955305,7.293447293447294
684,lymphocyte,0.040968342644320296,0.05698005698005698
685,tumor,7.585480093676815,7.516129032258065
685,lymphocyte,0.03629976580796253,0.02903225806451613
686,tumor,7.575916230366492,7.411320754716981
686,lymphocyte,0.028795811518324606,0.11132075471698114
687,tumor,7.291891891891892,7.136363636363637
687,lymphocyte,0.11891891891891893,0.18181818181818182
688,tumor,7.55902004454343,7.445255474452555
688,lymphocyte,0.0801781737193764,0.1386861313868613
689,tumor,7.40072202166065,7.2722063037249285
689,lymphocyte,0.10830324909747292,0.15759312320916904
690,tumor,7.449392712550607,7.3312101910828025
690,lymphocyte,0.06680161943319839,0.06369426751592357
691,tumor,7.3863216266173755,7.219101123595506
691,lymphocyte,0.13863216266173753,0.23876404494382023
692,tumor,7.164835164835165,6.833333333333333
692,lymphocyte,0.12087912087912088,0.14583333333333334
693,tumor,7.596577017114915,7.445993031358885
693,lymphocyte,0.012224938875305624,0.13414634146341464
694,tumor,7.050746268656717,6.87719298245614
694,lymphocyte,0.31343283582089554,0.19883040935672514
695,tumor,7.36,7.137026239067056
695,lymphocyte,0.08833333333333333,0.2886297376093295
696,tumor,7.587852494577007,7.493975903614458
696,lymphocyte,0.04229934924078091,0.03614457831325301
697,tumor,7.538998835855646,7.5016501650165015
697,lymphocyte,0.08847497089639116,0.056105610561056105
698,tumor,7.413793103448276,7.197452229299363
698,lymphocyte,0.05172413793103448,0.21019108280254778
699,tumor,7.464503042596349,7.175718849840256
699,lymphocyte,0.02028397565922921,0.16932907348242812
700,tumor,7.469158878504673,7.299719887955182
700,lymphocyte,0.011214953271028037,0.07563025210084033
701,tumor,7.571428571428571,7.45945945945946
701,lymphocyte,0.056451612903225805,0.08108108108108109
702,tumor,7.507598784194529,7.4025423728813555
702,lymphocyte,0.05167173252279635,0.1228813559322034
703,tumor,7.521951219512195,7.325842696629214
703,lymphocyte,0.0,0.1258426966292135
704,tumor,7.590062111801243,7.474048442906574
704,lymphocyte,0.011180124223602485,0.04844290657439446
705,tumor,7.45,7.073684210526316
705,lymphocyte,0.03958333333333333,0.3508771929824561
706,tumor,7.503974562798092,7.318734793187348
706,lymphocyte,0.03179650238473768,0.1678832116788321
707,tumor,7.2026143790849675,6.791946308724833
707,lymphocyte,0.13725490196078433,0.3959731543624161
708,tumor,7.582562747688243,7.447761194029851
708,lymphocyte,0.013210039630118891,0.10634328358208955
709,tumor,7.537117903930131,7.41106719367589
709,lymphocyte,0.05967976710334789,0.04940711462450593
710,tumor,7.562419562419563,7.4495412844036695
710,lymphocyte,0.04118404118404118,0.13027522935779817
711,tumor,7.578947368421052,7.447761194029851
711,lymphocyte,0.034210526315789476,0.055970149253731345
712,tumor,7.580110497237569,7.4319066147859925
712,lymphocyte,0.026243093922651933,0.07392996108949416
713,tumor,7.452188006482982,7.258373205741627
713,lymphocyte,0.09562398703403566,0.20574162679425836
714,tumor,7.192090395480226,7.069767441860465
714,lymphocyte,0.1694915254237288,0.25116279069767444
715,tumor,7.082089552238806,6.656716417910448
715,lymphocyte,0.20149253731343283,0.746268656716418
716,tumor,7.230769230769231,6.904761904761905
716,lymphocyte,0.11692307692307692,0.2857142857142857
717,tumor,7.568627450980392,7.440298507462686
717,lymphocyte,0.023529411764705882,0.08768656716417911
718,tumor,7.53306342780027,7.429657794676806
718,lymphocyte,0.07557354925775979,0.16159695817490494
719,tumor,7.519630484988452,7.529042386185243
719,lymphocyte,0.10739030023094688,0.0282574568288854
720,tumor,7.563249001331558,7.417322834645669
720,lymphocyte,0.005326231691078562,0.1141732283464567
721,tumor,7.296875,7.040358744394619
721,lymphocyte,0.11458333333333333,0.11659192825112108
722,tumor,7.287356321839081,6.9837837837837835
722,lymphocyte,0.08620689655172414,0.1945945945945946
723,tumor,7.499036608863198,7.215909090909091
723,lymphocyte,0.009633911368015413,0.2784090909090909
724,tumor,7.479768786127168,7.220543806646526
724,lymphocyte,0.019267822736030827,0.22054380664652568
725,tumor,7.421602787456446,7.286486486486487
725,lymphocyte,0.0975609756097561,0.1864864864864865
726,tumor,7.473262032085562,7.421259842519685
726,lymphocyte,0.02540106951871658,0.07283464566929133
727,tumor,7.58594730238394,7.48581560283688
727,lymphocyte,0.02132998745294856,0.03723404255319149
728,tumor,7.619153674832962,7.503086419753086
728,lymphocyte,0.004454342984409799,0.033950617283950615
729,tumor,7.544871794871795,7.347417840375587
729,lymphocyte,0.02564102564102564,0.23943661971830985
730,tumor,7.54046997389034,7.38252427184466
730,lymphocyte,0.010443864229765013,0.1378640776699029
731,tumor,7.583843329253366,7.4185185185185185
731,lymphocyte,0.0,0.14444444444444443
732,tumor,7.333333333333333,7.074235807860262
732,lymphocyte,0.07466666666666667,0.25327510917030566
733,tumor,7.581863979848866,7.441441441441442
733,lymphocyte,0.012594458438287154,0.09549549549549549
734,tumor,7.3810444874274665,7.315476190476191
734,lymphocyte,0.11798839458413926,0.03571428571428571
735,tumor,7.23841059602649,6.814814814814815
735,lymphocyte,0.09271523178807947,0.3888888888888889
736,tumor,7.516025641025641,7.286384976525822
736,lymphocyte,0.05448717948717949,0.24882629107981222
737,tumor,7.451263537906137,7.335260115606936
737,lymphocyte,0.0703971119133574,0.0953757225433526
738,tumor,7.346938775510204,7.114155251141552
738,lymphocyte,0.08928571428571429,0.2100456621004566
739,tumor,7.022900763358779,7.034965034965035
739,lymphocyte,0.1984732824427481,0.02097902097902098
740,tumor,7.484615384615385,7.173076923076923
740,lymphocyte,0.019230769230769232,0.2948717948717949
741,tumor,7.467924528301887,7.24375
741,lymphocyte,0.035849056603773584,0.19375
742,tumor,7.427966101694915,7.215094339622642
742,lymphocyte,0.057203389830508475,0.1660377358490566
743,tumor,7.333333333333333,7.179310344827586
743,lymphocyte,0.1217564870259481,0.2793103448275862
744,tumor,7.558333333333334,7.425287356321839
744,lymphocyte,0.015277777777777777,0.09386973180076628
745,tumor,7.4222222222222225,7.217993079584775
745,lymphocyte,0.03232323232323232,0.1314878892733564
746,tumor,7.467948717948718,7.357630979498861
746,lymphocyte,0.07211538461538461,0.11161731207289294
747,tumor,7.385542168674699,7.2
747,lymphocyte,0.05622489959839357,0.11290322580645161
748,tumor,7.4661190965092405,7.091503267973856
748,lymphocyte,0.043121149897330596,0.27124183006535946
749,tumor,7.30989010989011,7.16546762589928
749,lymphocyte,0.14285714285714285,0.16546762589928057
750,tumor,7.594594594594595,7.463743676222597
750,lymphocyte,0.0,0.06913996627318718
751,tumor,7.610921501706485,7.502332814930016
751,lymphocyte,0.0,0.027993779160186624
752,tumor,7.503703703703704,7.245508982035928
752,lymphocyte,0.03518518518518519,0.2694610778443114
753,tumor,7.578454332552694,7.5
753,lymphocyte,0.03864168618266979,0.04
754,tumor,7.568942436412316,7.408239700374532
754,lymphocyte,0.0214190093708166,0.16292134831460675
755,tumor,7.0476190476190474,6.568965517241379
755,lymphocyte,0.21428571428571427,0.4396551724137931
756,tumor,7.30752688172043,7.242647058823529
756,lymphocyte,0.14838709677419354,0.11029411764705882
757,tumor,7.188235294117647,6.815217391304348
757,lymphocyte,0.1588235294117647,0.6141304347826086
758,tumor,7.430740037950664,7.277777777777778
758,lymphocyte,0.06072106261859583,0.09722222222222222
759,tumor,7.561382598331347,7.512987012987013
759,lymphocyte,0.04410011918951132,0.04383116883116883
760,tumor,7.6,7.387478849407783
760,lymphocyte,0.012865497076023392,0.20812182741116753
761,tumor,7.481967213114754,7.288135593220339
761,lymphocyte,0.04918032786885246,0.2736077481840194
762,tumor,7.554517133956386,7.27741935483871
762,lymphocyte,0.03426791277258567,0.21935483870967742
763,tumor,6.8264462809917354,6.819672131147541
763,lymphocyte,0.4049586776859504,0.1557377049180328
764,tumor,7.557163531114327,7.391650099403578
764,lymphocyte,0.02604920405209841,0.0775347912524851
765,tumor,7.501672240802676,7.209756097560976
765,lymphocyte,0.046822742474916385,0.3853658536585366
766,tumor,6.936026936026936,7.021505376344086
766,lymphocyte,0.3569023569023569,0.21505376344086022
767,tumor,7.350393700787402,7.313253012048193
767,lymphocyte,0.13385826771653545,0.09337349397590361
768,tumor,7.181286549707602,6.916201117318436
768,lymphocyte,0.17251461988304093,0.22905027932960895
769,tumor,7.498154981549815,7.5
769,lymphocyte,0.14514145141451415,0.07885906040268456
770,tumor,5.983333333333333,4.9411764705882355
770,lymphocyte,0.825,1.7352941176470589
771,tumor,7.236526946107785,7.333333333333333
771,lymphocyte,0.33532934131736525,0.1746987951807229
772,tumor,7.4481830417227455,7.4302554027504915
772,lymphocyte,0.04576043068640646,0.03929273084479371
773,tumor,7.468,7.277777777777778
773,lymphocyte,0.046,0.010416666666666666
774,tumor,7.4514038876889845,7.2388059701492535
774,lymphocyte,0.04103671706263499,0.11567164179104478
775,tumor,7.567219152854512,7.4728682170542635
775,lymphocyte,0.007366482504604052,0.10465116279069768
776,tumor,7.588571428571429,7.468354430379747
776,lymphocyte,0.008,0.10917721518987342
777,tumor,7.518867924528302,7.3
777,lymphocyte,0.007861635220125786,0.24782608695652175
778,tumor,7.55968992248062,7.36864406779661
778,lymphocyte,0.0,0.05508474576271186
779,tumor,7.5131348511383536,7.25
779,lymphocyte,0.008756567425569177,0.2125
780,tumor,7.52129221732746,7.41869918699187
780,lymphocyte,0.039647577092511016,0.08943089430894309
781,tumor,7.569230769230769,7.466442953020135
781,lymphocyte,0.06982248520710059,0.08221476510067115
782,tumor,7.537790697674419,7.341513292433538
782,lymphocyte,0.03924418604651163,0.13701431492842536
783,tumor,7.517915309446254,7.458745874587459
783,lymphocyte,0.008686210640608035,0.11551155115511551
784,tumor,7.475915221579961,7.095238095238095
784,lymphocyte,0.015414258188824663,0.35034013605442177
785,tumor,7.4888507718696395,7.264623955431754
785,lymphocyte,0.044596912521440824,0.22284122562674094
786,tumor,7.390476190476191,7.003831417624521
786,lymphocyte,0.05,0.48659003831417624
787,tumor,7.470672389127325,7.318872017353579
787,lymphocyte,0.05436337625178827,0.1822125813449024
788,tumor,7.596199524940618,7.489726027397261
788,lymphocyte,0.026128266033254157,0.08047945205479452
789,tumor,7.527386541471048,7.300225733634312
789,lymphocyte,0.03912363067292645,0.2054176072234763
790,tumor,7.5964912280701755,7.49777117384844
790,lymphocyte,0.03070175438596491,0.0861812778603269
791,tumor,7.47719298245614,7.237288135593221
791,lymphocyte,0.06842105263157895,0.17796610169491525
792,tumor,7.604469273743017,7.446875
792,lymphocyte,0.017877094972067038,0.1296875
793,tumor,7.345844504021447,7.1441441441441444
793,lymphocyte,0.06970509383378017,0.22072072072072071
794,tumor,7.032727272727273,6.7
794,lymphocyte,0.24727272727272728,0.35
795,tumor,7.484087102177554,7.36629213483146
795,lymphocyte,0.051926298157453935,0.07191011235955057
796,tumor,7.357692307692307,7.228758169934641
796,lymphocyte,0.1326923076923077,0.14052287581699346
797,tumor,7.3373253493013975,7.182795698924731
797,lymphocyte,0.14770459081836326,0.2831541218637993
798,tumor,7.558863328822733,7.442125237191651
798,lymphocyte,0.03247631935047361,0.051233396584440226
799,tumor,7.561097256857855,7.487179487179487
799,lymphocyte,0.02743142144638404,0.08205128205128205
800,tumor,7.414179104477612,7.3234421364985165
800,lymphocyte,0.09701492537313433,0.10682492581602374
801,tumor,7.568888888888889,7.4769736842105265
801,lymphocyte,0.015555555555555555,0.08223684210526316
802,tumor,6.790243902439024,6.785714285714286
802,lymphocyte,0.3902439024390244,0.026785714285714284
803,tumor,7.3700787401574805,7.076190476190476
803,lymphocyte,0.04199475065616798,0.26666666666666666
804,tumor,7.577863577863578,7.392592592592592
804,lymphocyte,0.02059202059202059,0.19074074074074074
805,tumor,7.551558752997602,7.43205574912892
805,lymphocyte,0.07553956834532374,0.17421602787456447
806,tumor,7.5386702849389415,7.426877470355731
806,lymphocyte,0.050203527815468114,0.11462450592885376
807,tumor,7.3310344827586205,7.241379310344827
807,lymphocyte,0.1896551724137931,0.2440318302387268
808,tumor,7.20554272517321,7.2272727272727275
808,lymphocyte,0.2471131639722864,0.08333333333333333
809,tumor,7.564753004005341,7.4393939393939394
809,lymphocyte,0.0267022696929239,0.03977272727272727
810,tumor,7.5386565272496835,7.4393939393939394
810,lymphocyte,0.046894803548795945,0.01893939393939394
811,tumor,7.375700934579439,7.198776758409786
811,lymphocyte,0.06728971962616823,0.2691131498470948
812,tumor,7.215277777777778,6.896551724137931
812,lymphocyte,0.10069444444444445,0.12413793103448276
813,tumor,7.525801952580196,7.2687224669603525
813,lymphocyte,0.008368200836820083,0.24669603524229075
814,tumor,7.484251968503937,7.145907473309609
814,lymphocyte,0.011811023622047244,0.36298932384341637
815,tumor,7.440677966101695,7.254498714652956
815,lymphocyte,0.07796610169491526,0.13624678663239073
816,tumor,7.600456621004566,7.4467408585055646
816,lymphocyte,0.0182648401826484,0.10969793322734499
817,tumor,7.447488584474886,7.172131147540983
817,lymphocyte,0.0273972602739726,0.1557377049180328
818,tumor,3.6859504132231407,
818,lymphocyte,0.0,
819,tumor,7.456716417910448,7.377398720682303
819,lymphocyte,0.10298507462686567,0.14498933901918976
820,tumor,7.535660091047041,7.386266094420601
820,lymphocyte,0.03490136570561457,0.08798283261802575
821,tumor,7.5168,7.267326732673268
821,lymphocyte,0.024,0.30445544554455445
822,tumor,7.44811320754717,7.308641975308642
822,lymphocyte,0.027122641509433963,0.11816578483245149
823,tumor,7.315904139433552,7.270440251572327
823,lymphocyte,0.1568627450980392,0.2138364779874214
824,tumor,7.463651050080776,7.2846347607052895
824,lymphocyte,0.06785137318255251,0.20654911838790932
825,tumor,7.371150729335494,7.255102040816326
825,lymphocyte,0.1166936790923825,0.28061224489795916
826,tumor,7.579487179487179,7.452593917710197
826,lymphocyte,0.026923076923076925,0.10912343470483005
827,tumor,7.425837320574162,7.112970711297071
827,lymphocyte,0.0,0.22594142259414227
828,tumor,7.278443113772455,7.271551724137931
828,lymphocyte,0.15568862275449102,0.16163793103448276
829,tumor,7.584447144592953,7.4511970534069984
829,lymphocyte,0.02187120291616039,0.13627992633517497
830,tumor,7.5472222222222225,7.41796875
830,lymphocyte,0.0,0.044921875
831,tumor,7.526916802610114,7.331775700934579
831,lymphocyte,0.01631321370309951,0.14719626168224298
832,tumor,7.551829268292683,7.377593360995851
832,lymphocyte,0.018292682926829267,0.07676348547717843
833,tumor,7.486447931526391,7.407692307692308
833,lymphocyte,0.019971469329529243,0.10384615384615385
834,tumor,7.157303370786517,7.093333333333334
834,lymphocyte,0.19101123595505617,0.10222222222222223
835,tumor,7.298597194388778,7.213114754098361
835,lymphocyte,0.18637274549098196,0.18688524590163935
836,tumor,7.62396694214876,7.471264367816092
836,lymphocyte,0.007231404958677686,0.16091954022988506
837,tumor,7.598712446351931,7.5050359712230215
837,lymphocyte,0.0,0.033093525179856115
838,tumor,7.588235294117647,7.3724007561436675
838,lymphocyte,0.0012787723785166241,0.24196597353497165
839,tumor,7.531202435312024,7.3736951983298535
839,lymphocyte,0.0410958904109589,0.08350730688935282
840,tumor,7.160883280757098,6.8625
840,lymphocyte,0.15141955835962145,0.13125
841,tumor,7.449612403100775,7.219814241486068
841,lymphocyte,0.040697674418604654,0.17647058823529413
842,tumor,7.425287356321839,7.217758985200845
842,lymphocyte,0.05316091954022988,0.17970401691331925
843,tumor,7.461412151067323,7.3426573426573425
843,lymphocyte,0.06239737274220033,0.08158508158508158
844,tumor,7.568396226415095,7.414309484193011
844,lymphocyte,0.020047169811320754,0.11148086522462562
845,tumor,5.955555555555556,6.392156862745098
845,lymphocyte,1.0148148148148148,0.5882352941176471
846,tumor,7.475763016157989,7.224852071005917
846,lymphocyte,0.05745062836624776,0.3047337278106509
847,tumor,7.228215767634855,6.778761061946903
847,lymphocyte,0.0,0.1415929203539823
848,tumor,7.191208791208791,7.309210526315789
848,lymphocyte,0.24395604395604395,0.0
849,tumor,7.466403162055336,7.240259740259741
849,lymphocyte,0.05533596837944664,0.11688311688311688
850,tumor,7.560096153846154,7.347670250896058
850,lymphocyte,0.014423076923076924,0.24193548387096775
851,tumor,7.53416149068323,7.3180873180873185
851,lymphocyte,0.059006211180124224,0.13721413721413722
852,tumor,7.505016722408027,7.300771208226221
852,lymphocyte,0.05351170568561873,0.2647814910025707
853,tumor,7.5,7.46617915904936
853,lymphocyte,0.1282051282051282,0.08043875685557587
854,tumor,7.5761421319796955,7.463768115942029
854,lymphocyte,0.005076142131979695,0.03804347826086957
855,tumor,7.313186813186813,7.068493150684931
855,lymphocyte,0.07692307692307693,0.2237442922374429
856,tumor,7.571428571428571,7.493975903614458
856,lymphocyte,0.038177339901477834,0.058519793459552494
857,tumor,7.459154929577465,7.407554671968191
857,lymphocyte,0.11126760563380282,0.10536779324055666
858,tumor,7.508417508417509,7.292383292383293
858,lymphocyte,0.05218855218855219,0.16953316953316952
859,tumor,7.578814627994956,7.438202247191011
859,lymphocyte,0.03278688524590164,0.15917602996254682
860,tumor,7.612107623318385,7.4937106918239
860,lymphocyte,0.005605381165919282,0.04559748427672956
861,tumor,7.360189573459715,7.14176245210728
861,lymphocyte,0.0947867298578199,0.2796934865900383
862,tumor,7.334545454545455,7.0638297872340425
862,lymphocyte,0.05818181818181818,0.2887537993920973
863,tumor,7.02092050209205,6.477064220183486
